smiles	MW	LogP	TPSA	HBA	HBD	RotB
CCC1CC(C(=O)Cc2ccccc2)NCCCC1S(N)(=O)=O	338.166	1.624	89.260	4.000	2.000	5.000
CC(NC(=O)C1CC(CN)C1)C(CC(C)(C)C)C(=O)N1CCC(F)C1	355.264	2.099	75.430	3.000	2.000	6.000
N#CC1=CC(c2ccc(NCCNC(=O)c3ccccc3)cc2)C=C1F	347.143	3.929	64.920	3.000	2.000	6.000
COc1ccc(C2CC3(CCC(CC(N)CN)CC3)C2)c(F)c1F	338.217	3.704	61.270	3.000	2.000	5.000
NC1C=CC(C(N)C(=O)N2CCCN2CCC(F)Cc2ccccc2)CC1	374.248	2.027	75.590	4.000	2.000	7.000
Cn1c(CC(N)CC(=O)NCc2ccccc2F)ccc1-c1ccccc1	365.190	3.408	60.050	3.000	2.000	7.000
NC(CNc1ccc(-c2ccc(F)cc2)cc1)C(N)Cc1ccccc1	349.195	3.802	64.070	3.000	3.000	7.000
CC1Cc2cc(-c3ccc(OCCN(C)C)c(F)c3)ccc2CNC1=O	356.190	3.242	41.570	3.000	1.000	5.000
COc1ccc(CNC(=O)C2CCCN2C(=O)CC(N)CC2CC2)cc1	359.221	1.820	84.660	4.000	2.000	8.000
CCCNc1c(CN)c(C)nc(-c2ccc(F)cc2)c1CN1CCCC1	356.238	4.073	54.180	4.000	2.000	7.000
CCNC(CNC(=O)C1CCC(N)C1)c1cccc(C(F)(F)F)c1	343.187	2.600	67.150	3.000	3.000	6.000
COc1ccc2nc(CN3CCC(CC(C)C)CC3)cc(NC(C)=O)c2c1	369.242	4.460	54.460	4.000	1.000	6.000
CS(C)(CC1=C=CC=C1)NCC(CO)Cc1ccc(CN)cc1	332.192	2.516	58.280	3.000	3.000	9.000
CCCOC1=CC=C2C=CCN(CCNC3CCC(C(N)=O)CC3)C2C1	359.257	2.501	67.590	4.000	2.000	8.000
CC(=O)NCC1CCC(C(N)Cc2cc(F)ccc2F)CC1CO	340.196	1.996	75.350	3.000	3.000	6.000
CC(=NN1CC(C)C(CCC(=O)NCC2CC2)C=N1)c1ccccc1	340.226	3.271	57.060	4.000	1.000	7.000
CCCNC1=C2C(=O)C(C)=CN=C2C=C1CNCc1cc(F)ccc1F	357.165	3.176	53.490	4.000	2.000	7.000
CC(CN(C)C(=O)O)c1ccc(-c2c(F)cc(C#N)cc2CN)cc1	341.154	3.536	90.350	3.000	2.000	5.000
CC(C)C(C(=O)NCC(=O)N1CCCC1C(F)(F)F)N1CCCC1	349.198	1.776	52.650	3.000	1.000	5.000
CC(NCC(O)CCN)C1CCC(c2cccc(F)c2)CCC1C(=O)F	368.228	2.900	75.350	4.000	3.000	8.000
CC(C)C(NCCCc1ccc(S(C)(=O)=O)[nH]c1=O)c1ccccc1	362.166	2.698	79.030	4.000	2.000	8.000
CS(C)(C)C1=CC=C(c2ccc(C(N)N)c(F)c2)C(C(F)F)=CC=C1	368.153	4.464	52.040	2.000	2.000	4.000
CC(C)(NCC(=O)NC1CC2CCCN1C2)C(C1CCC1)C(F)(F)F	361.234	2.891	44.370	3.000	2.000	6.000
Cc1ccc(Cc2cc(C(N)CC(N)Cc3ccccc3F)ccn2)cc1	363.211	4.080	64.930	3.000	2.000	7.000
CC(=O)NCCC1C(CN2CCCC2)CC(C(F)(F)F)C1N(C)CN	364.245	1.640	61.600	4.000	2.000	7.000
CCCCNC(=O)CC1=CC=C(Br)C=C(CC(=O)O)C=C1	353.063	3.469	66.400	2.000	2.000	7.000
CC1(c2ccccc2)CCC1C1CC(C(N)CC(N)CC(F)(F)F)C1	354.228	4.378	52.040	2.000	2.000	6.000
CNC1C(=O)N2CCCC(C(=O)CCC(C)C)CCC(N)CC1CC2	351.289	2.336	75.430	4.000	2.000	5.000
CN(Cc1ccccc1)C1Cc2cc(F)ccc2CC(NC(=O)CN)C1	355.206	2.259	58.360	3.000	2.000	5.000
CCC(c1cccc(-c2ccn[nH]2)c1)C(C)NC(=O)CCC1CCCN1	354.242	3.607	69.810	3.000	3.000	8.000
CC(Nc1ccc2c(c1)CC(C)(C(=O)Nc1ccccc1)CC2)C(=O)O	352.179	3.705	78.430	3.000	3.000	5.000
CCCCCCOc1cc2c(-c3cc(C4CC4)c(O)cn3)cccc2cn1	362.199	5.839	55.240	4.000	1.000	8.000
CN(Cc1cc(F)ccc1CC(=O)O)Cc1c[nH]cc1C1CCN(C)C1	359.201	2.832	59.570	3.000	2.000	7.000
NCc1c(-c2ccc(C(F)CCF)cc2)cc(C(F)(F)F)nc1N	345.126	4.179	64.930	3.000	2.000	5.000
CCCCN1CC(F)(F)CCC(N)C=C2C(=O)N(CC)C(C)CN21	344.239	2.196	52.810	4.000	1.000	4.000
OC1CNC2=CN(C1)C2=CC=C1C=CC(c2ccc(NCC(F)F)cc2)=C1	369.165	3.248	47.530	4.000	3.000	5.000
Cn1c(CCN)cc(-c2ccc(F)cc2)c1C(=O)NCc1ccccc1	351.175	3.262	60.050	3.000	2.000	6.000
CC(N)CC(N)Cc1cc(F)c2ccn(CCN3CCC(F)C3)c2c1	350.228	2.431	60.210	4.000	2.000	7.000
COCC1=C(CCNc2c(C)nc(C)c(N)c2C)C(c2ccccc2)C1	351.231	4.522	60.170	4.000	2.000	7.000
CCc1ccccc1C(=O)CC(N)CCNN1C(=S)NCC1CC	348.198	2.013	70.390	4.000	3.000	9.000
CC#CCn1c(CNC(=O)CC(C)C(=O)NC)ccc1C(F)(F)CC	353.191	2.402	63.130	3.000	2.000	8.000
CC(c1ccccc1)N1CCC2C(CCN2CCC(N)CC2CC2)C1=O	355.262	3.188	49.570	3.000	1.000	7.000
CC(=O)NC(Cc1cc(F)c(F)cc1F)C(N)CCN1CCCC1	343.187	1.964	58.360	3.000	2.000	7.000
CC#CC1CCNC1C(=O)C(N)CCC(=O)NCc1cccc2ccccc12	377.210	2.134	84.220	4.000	3.000	7.000
CC(C)Cc1ccc(CN2CCC(C(N)CC(=O)N3CCC(F)C3)C2)cn1	376.264	2.390	62.460	4.000	1.000	7.000
CN(C)CCC(C(=O)N1CCC(F)C1)C(N)c1ccc2ccccc2c1	357.222	2.978	49.570	3.000	1.000	6.000
NC(CC(=O)N1CCCC1)CC(C(=O)Nc1cccc(F)c1)C1CC1	347.201	2.520	75.430	3.000	2.000	7.000
CC(C)(C)C(CC(=O)N1CCCCC1)CC(N)NCc1ccccc1	345.278	3.516	58.360	3.000	2.000	7.000
NCCC(CC(=O)N1CCCCC1)C(N)Cc1cc(F)cc(F)c1	339.212	2.202	72.350	3.000	2.000	7.000
CC1=CC=CC(NCCCN(C(=O)Nc2cccnc2)C(F)(F)F)C=C1	366.167	3.856	57.260	3.000	2.000	6.000
CCC(c1ccccc1Br)C(N)CCC(=O)NCC(F)F	362.081	3.432	55.120	2.000	2.000	8.000
NC(CC(=O)N1CCCC1c1ccccc1)NCc1ccccc1F	341.190	2.954	58.360	3.000	2.000	6.000
Cc1cnccc1C1CNCC(NCCc2ccccc2F)CC1=O	341.190	2.376	54.020	4.000	2.000	5.000
CC(CCNC(=O)CN1CC(N)CC1Cc1ccccc1)c1ccc(F)cc1	383.237	3.080	58.360	3.000	2.000	8.000
CCNc1ccc(CC(=O)N2CCCC(NC(C)CC)C(C)C2)cc1F	363.269	3.815	44.370	3.000	2.000	7.000
NC(Cc1ccccc1)CC(CC1CC(N)C2CCC1C2)N1CCNC1	356.294	2.331	67.310	4.000	3.000	7.000
CC#CC(CC(N)CC(=O)NCC(C)(C)CC1CC1)CN1CCCCC1	361.309	3.162	58.360	3.000	2.000	10.000
COc1ccc2ncc(NCCN3CCC(C(C)C)CC3)cc2c1CN	356.258	3.482	63.410	5.000	2.000	7.000
C[SH](C)(=O)CCn1cc(-c2ccccc2)cc1CCC(N)CC(F)(F)F	388.180	3.644	48.020	3.000	2.000	8.000
CC(CNCCC(=O)N1CCCC(C(F)(F)F)C1)CN(C)c1ccccc1	385.234	3.540	35.580	3.000	1.000	8.000
Cc1occ(CN)c1-c1ccc(C(=O)CCCC(=O)NCCF)cc1	346.169	3.152	85.330	4.000	2.000	9.000
CC(C)=CCN1C(C)NC(=O)C1(NCCC1CC1)NCc1ccccc1	356.258	2.564	56.400	4.000	3.000	9.000
CCNC(=O)CNC1CC2(C(=O)NCC3C=CC=C(C)C=C3)CCC1C2	357.242	2.076	70.230	3.000	3.000	7.000
CC1=CC(c2ccccc2CN(N)Cc2c[nH]c(N3CCCC3)n2)C=C1	349.227	3.486	61.180	4.000	2.000	6.000
CC1CCC(CCC(=O)N2CCCC2CC(=O)N2CCC2)CNC1=O	349.237	1.542	69.720	3.000	1.000	5.000
N#Cc1cccc(C(F)(F)CCC(F)(F)C2=CCC(=O)NCC2)c1	340.120	3.902	52.890	2.000	1.000	5.000
CCC(C)NC(C)C1CC(N(C)C(=O)Cc2ccccc2)CC(C)C1=O	358.262	3.448	49.410	3.000	1.000	7.000
CCC#CC(=O)N1CCC(C)C(CNC(=O)CC2CCC(C)C2)CC1=O	360.241	2.744	66.480	3.000	1.000	4.000
CC(C(=O)C1CCC(Nc2ccc3c(c2)CC(N)CC3)CC1)C(F)F	350.217	3.944	55.120	3.000	2.000	5.000
COc1cccc(C(N)=CC=CCN2C(=O)NCC2Cc2ccccc2)c1	363.195	3.188	67.590	3.000	2.000	7.000
CC(C(N)Cc1cccnc1)C1(NCc2cc(F)ccc2F)CC1F	349.177	3.136	50.940	3.000	2.000	7.000
NC1CC2CCC(NCC(=O)c3ccc(F)cc3)C(CCCO)C2C1	348.221	2.503	75.350	4.000	3.000	7.000
CN(CCC(N)CC1CC1)NC1=NC=C(Cl)C1=CC=Cc1ccccc1	370.192	4.072	53.650	4.000	2.000	8.000
CC(=O)NC1CC2(CCC(N)C(=O)N(CCc3ccccc3)CC2)C1	343.226	1.854	75.430	3.000	2.000	4.000
CNC(=O)C1=CC(CCOC)OC1=Cc1ccc(Cc2ccccc2)[nH]1	352.179	3.054	63.350	3.000	2.000	7.000
CCN(C(=O)Cc1ccc(F)c(F)c1)C(C)NCC(=O)N1CCCC1	353.191	1.914	52.650	3.000	1.000	7.000
CC(CCc1ccccc1Cl)CC(=O)N1CC(C)COC(=O)C1C	351.160	3.709	46.610	3.000	0.000	5.000
COCC(=O)N1CCCC(CNC(=O)CC(C)Cc2cccc(F)c2)C1	364.216	2.396	58.640	3.000	1.000	8.000
CCCn1c(CC(N)Cc2cccc(C(=O)O)c2)ccc1CC(F)(F)F	368.171	3.814	68.250	3.000	2.000	8.000
CC1CCNN1C(=O)CC(N)CCCC(=O)NCCc1ccccc1F	364.227	1.498	87.460	4.000	3.000	9.000
CC(C)CC=C1NC(Cc2ccc(F)cc2)=CN=C1CC(N)C1=CN(C)CC1	382.253	4.121	53.650	4.000	2.000	7.000
CC=C1c2c(CN3CCCC(CN)CC3)cccc2CN(CCO)CC1C	371.294	3.095	52.730	4.000	2.000	5.000
CCC1CN(CCOC)CCCC1CNC(=O)c1cc(F)ccc1F	354.212	3.079	41.570	3.000	1.000	7.000
CCC(=O)C(NCc1ccc(OCC(F)(F)F)cc1C)C(=O)N1CCC1	372.166	2.606	58.640	4.000	1.000	8.000
Cc1cc(N)nc2c(NCC(N)Cc3cc(F)ccc3F)cc(F)cc12	360.156	3.525	76.960	4.000	3.000	5.000
CN(C)CCC(N)c1ccc(NCc2ccc(Br)cc2)cc1	361.115	4.013	41.290	3.000	2.000	7.000
CN1CCC(N)CCCC1C(=O)NCc1cnc(Cl)c(Cl)c1	344.117	2.206	71.250	4.000	2.000	3.000
Cc1cc(C)cc(CNC(=O)C2CCN(CC(=O)NCC3CC3)CC2)c1	357.242	2.158	61.440	3.000	2.000	7.000
COC1CC(N(C)c2ccc(C(C)C)cc2)C(CN)C(=O)C1Cc1ccccc1	394.262	4.036	55.560	4.000	1.000	7.000
CCN(Cc1ccc(OC)cc1)c1ccc(C(C)C(N)C(=O)O)cc1	342.194	3.237	75.790	4.000	2.000	8.000
C#CCNC(C(=O)N1CCCCC1CC)=C1CC(c2ccc(N)cc2)CN1	366.242	2.571	70.390	4.000	3.000	5.000
Cc1c(C(=O)NCCC2CCC(N)C2)cccc1-c1ccccc1F	340.195	4.048	55.120	2.000	2.000	5.000
CCC(=O)c1ccc2[nH]c3cc(NCCCC(F)CF)ccc3n2c1=O	361.160	3.873	66.370	4.000	2.000	8.000
NC(Cc1cc(-c2ccccc2)ncc1F)CN1CCCC(CCO)C1	357.222	2.852	62.380	4.000	2.000	7.000
COC1CCC(CC(CCC(=O)N2CCCC2)Cc2ccccc2)CN1	358.262	3.610	41.570	3.000	1.000	8.000
CN1CC(C)(C)CCC(N)Cc2nc(OC(F)(F)CF)ccc21	331.187	3.149	51.380	4.000	1.000	3.000
O=C(CNC1CCCCN1)C(=O)NCC1CCCCC1C(F)(F)F	349.198	1.730	70.230	4.000	3.000	6.000
Cc1nc(C(F)(F)F)ccc1CCC(N)Cc1cc(F)ccc1F	344.131	4.190	38.910	2.000	1.000	5.000
CC1CC(C(N)CNC(=O)N2Cc3cnc(CC4CC4)cc32)CN1C	343.237	1.731	74.490	4.000	2.000	5.000
NCC1CCN(CCNC2CC(N)C(c3cc(F)c(F)cc3F)C2)CC1	370.234	1.938	67.310	4.000	3.000	6.000
NC(CCC(N)C(=O)c1ccccc1)Cc1ccc(-c2ccccc2)cn1	359.200	3.609	82.000	4.000	2.000	8.000
NCC1=C(F)C=CC(NCCC(N)C(=O)c2ccc(F)c(F)c2)C=C1	351.156	2.131	81.140	4.000	3.000	7.000
NC(CCC(=O)c1ccccc1)CN1CCC(C(N)Cc2ccccc2)C1	365.247	2.869	72.350	4.000	2.000	9.000
NCC1=C(N2CCN(Cc3ccccc3)CC2)C(NCCF)CCC1	346.253	2.129	44.530	4.000	2.000	7.000
CCC(=O)NCCNC1=CC2=CN=C(C)C(C2)C2CNCCCC2C1	344.258	2.370	65.520	4.000	3.000	5.000
CC(=O)N1CCCC(N2CCC(CN)C(NCCC3CC3)CC2)CC1	350.305	1.816	61.600	4.000	2.000	6.000
CC(C)NC(=O)C(CCNCC1=CC=C2C(Cl)=CC=C12)C(=O)N1CCC1	375.171	2.268	61.440	3.000	2.000	8.000
NC1CC(=O)N2CCC(CCCC(F)C1NC(=O)c1ccccc1)CC2	361.217	2.263	75.430	3.000	2.000	2.000
NNC1(c2ccccn2)CC(F)(F)CCC1CC(F)(F)F	309.126	3.128	50.940	3.000	2.000	3.000
CC(C)Oc1ccc(C(N)C(c2ccccc2)C(N)CN2CCCC2)cc1	367.262	3.681	64.510	4.000	2.000	8.000
CCN1CC(C)CCC1CNCC(=O)N1CCC1c1ccc(F)cc1	347.237	2.809	35.580	3.000	1.000	6.000
CC(C)CC1Cc2ccccc2CN(c2ccc(NCC(=O)O)cc2)C1	352.215	4.408	52.570	3.000	2.000	6.000
COCCC1=C(N(C)C)C(c2cccc(CN)c2)C=CC=C1C(N)=O	341.210	2.063	81.580	4.000	2.000	7.000
C[S+](C)C1=CCNC(=O)CC1CS(=O)(=O)CC1CCCCC1	346.151	1.879	63.240	3.000	1.000	5.000
CC1(C)C(CNC(=O)C2CC2)CN1C(=O)CCCN1CCCCC1	335.257	2.016	52.650	3.000	1.000	7.000
CC(=O)c1c[nH]c2c1CN(CCNCc1cccc(F)c1)C2CC1CC1	355.206	3.803	48.130	3.000	2.000	8.000
CCOc1ccc(C2CCC(c3ccccc3)N(C(=O)CCN)C2)cc1	352.215	3.881	55.560	3.000	1.000	6.000
COC(c1ccc(C=Cc2c[nH]c(-c3ccccc3)n2)cc1)C(N)CCN	362.211	3.611	89.950	4.000	3.000	8.000
CC(C)C(CCCC1C(CN)=CC=C2C=CC=CN21)C(=O)NCC1CC1	355.262	3.492	58.360	3.000	2.000	9.000
N#Cc1cccc(CN2CCC(CNC(=O)Cc3ccc(F)cc3)CC2)c1	365.190	3.268	56.130	3.000	1.000	6.000
CC(C)(N)CC(N)CCN(Cc1ccccc1)c1cccc(Cl)c1	345.197	4.191	55.280	3.000	2.000	8.000
Cc1ccc(N(CC(=O)Cc2ccc([PH](C)(C)N)c(F)c2)C(F)F)cc1	384.158	3.483	46.330	3.000	1.000	7.000
NC(CCN1CCC(C(=O)N2CCC2)C1)c1cc(-c2ccccc2)ccn1	364.226	2.693	62.460	4.000	1.000	6.000
N#CC1(CNC(=O)C2CCC2CNC(=O)C2CCCC2)CC(CF)C1	349.217	2.325	81.990	3.000	2.000	7.000
NC(Cc1ccccc1F)C(=O)N1CC2(Cc3ccccc3)CC1CN2	353.190	1.881	58.360	3.000	2.000	5.000
CC(C)C(N)CC(=O)N1CCC(NCc2ccccc2F)C(F)C1	339.212	2.228	58.360	3.000	2.000	6.000
CC1CCCN(Cc2cccc(CCNC(=O)C3CCNC3=O)c2)CC1	357.242	2.103	61.440	3.000	2.000	6.000
CCCCCC(N)Cc1c[nH]nc1-c1cccc(N2CCC(F)CC2)c1	358.253	4.465	57.940	3.000	2.000	8.000
CNCC(NCC(=O)NCC1CCCC1)c1cccc(Br)c1	367.126	2.606	53.160	3.000	3.000	8.000
CC1Cc2c(NCCN)c(C(F)(F)F)cc(NCC(F)(F)F)c21	341.133	3.710	50.080	3.000	3.000	5.000
CC(C)CCC(N)C1CCN(CC(=O)NCc2cc(F)ccc2F)CC1	367.244	3.057	58.360	3.000	2.000	8.000
COCC(=O)NC(CNC(=O)C1CCCCC1)Cc1ccc(F)cc1	350.201	2.196	67.430	3.000	2.000	8.000
NC(CCc1cc(F)ccc1F)CN1CCCC1CNC(=O)C1CC1	351.212	2.215	58.360	3.000	2.000	8.000
CCCC(CN)C(=O)N1CCCC(c2ccc(F)cc2)CC1CC(N)=O	363.232	2.541	89.420	3.000	2.000	7.000
Cc1cccc(NCc2ccc(C3CCC(NCC(=O)O)C3)cc2)n1	339.195	3.312	74.250	4.000	3.000	7.000
NCC(CC(=O)N1CCNC1CN1CCC(F)C1)Cc1ccccc1F	366.223	1.135	61.600	4.000	2.000	7.000
CCC(Cc1ccccc1)C(CC1CCC(N)C(=O)N1)C(C)c1cccnc1	379.262	4.066	68.010	3.000	2.000	8.000
COc1cc2c(cc1CC1CCC(C)CC1)NCC(N)CCCC2	330.267	4.530	47.280	3.000	2.000	3.000
CSC1=CC(C(C)C)C(CC2=CC=CC(N)=C(Cl)C=C2)=CC(N)=C1	360.143	5.140	52.040	3.000	2.000	4.000
NC(C(=O)N1CCCC1)C(CO)Cc1ccc(Cc2ccccc2)cc1	352.215	2.378	66.560	3.000	2.000	7.000
O=C(c1ccc(C(NCc2ccccc2)C2CCC2)[nH]1)C1CCCN1	337.215	3.580	56.920	3.000	3.000	7.000
CC1CN(CCn2ccc(OCC(F)C3CCCC3)c2C(F)(F)F)C1=O	376.177	3.892	34.470	3.000	0.000	7.000
CCOCC1=C(CN)C2CCCC(C2)C1Cc1ccc(OCC(=O)O)cc1	373.225	3.421	81.780	4.000	2.000	9.000
CC(C)CN(CC(=O)N1CCCC1)CC(C)(C)C(=O)N1CCC(N)C1	352.284	1.153	69.880	4.000	1.000	7.000
CCOc1ccc(CCN2CCNC(c3ccc(F)cc3)C2=O)cc1OC	372.185	2.949	50.800	4.000	1.000	7.000
CN(C)CCCC(C(=O)c1ccc(F)cc1F)c1c[nH]c(N)c1CN	350.192	2.642	88.140	4.000	3.000	8.000
CC(C(N)CCCCC1CC1)S(=O)(=O)N1CCc2ccccc2C1	350.203	3.061	63.400	3.000	1.000	8.000
NC(CC(=O)N1CCCC1CNC(=O)c1ccccc1)Cc1ccccc1	365.210	2.368	75.430	3.000	2.000	7.000
N=C(N)c1ccc(C(=O)CCN(Cc2cc(F)ccc2F)CC(F)F)cc1	381.146	3.589	70.180	3.000	2.000	9.000
C=CC=C1CC(N)CCC1NC(CN(C)C)c1ccc(NCC2CCC2)cc1	382.310	4.083	53.320	4.000	3.000	9.000
CC(=O)c1cc2c([nH]1)=CC=2C=CC=Cc1ccc(OCC(N)C(C)C)cc1	362.199	2.794	68.110	3.000	2.000	8.000
CN(C)C(CC(=O)NC1CCCCC1)NCc1ccc(C(F)(F)F)cc1	371.218	3.522	44.370	3.000	2.000	7.000
CN(CCC(=O)N1CCC1)C1CCC(C(N)Cc2cc(F)ccc2F)CC1	379.244	2.948	49.570	3.000	1.000	7.000
CCN(CCC(N)c1ccc(F)cc1)C(=O)CCN1CCC(F)(F)C1	357.203	2.795	49.570	3.000	1.000	8.000
N#CC1CCN(CCOc2ccc(C(N)Cc3ccccc3)c(F)c2)C1	353.190	3.292	62.280	4.000	1.000	7.000
CC1CC(c2cccc(-c3ccccc3)c2)C(=O)N(C)CCN(C)CC1N	365.247	3.195	49.570	3.000	1.000	2.000
NC(c1ccc(Cl)cc1)N1CCC(NCC(F)CC(F)F)CC1	349.153	3.345	41.290	3.000	2.000	7.000
CN(C)C(=O)C1CC2CN(CC(O)CCCc3ccccc3F)CC2C1	362.237	2.556	43.780	3.000	1.000	7.000
CC#CCNCc1ccccc1CNc1cccc(NS(C)(=O)=O)c1	357.151	2.783	70.230	4.000	3.000	8.000
CCCCC(=O)N1CCN(C=Cc2cc(N)cc(C(F)(F)F)c2)CC1C	369.203	3.981	49.570	3.000	1.000	5.000
CC1CC(NCC(=O)C2CCC2)CCC1C(=O)NCc1ccccc1	342.231	3.066	58.200	3.000	2.000	7.000
CC(=O)CC1=CC(C(=CC(N)C(C)C(=O)O)CCc2cccc(C)c2)=C1	353.199	3.748	80.390	3.000	2.000	9.000
CCC(C)CN(C)CC(N)CC(=O)N1CCCC(C)CC1C(F)(F)F	365.265	3.261	49.570	3.000	1.000	7.000
NC1CCc2ccc(CC3CCNC3)cc2CC1CC(CO)CC(F)F	366.248	2.925	58.280	3.000	3.000	7.000
CCCC1=C(CN)CC2CC(C)(CCN)C(C(=O)N3CCCC3)C2C1	347.294	3.065	72.350	3.000	2.000	6.000
NCCC(=O)N1CCc2cc(CNCCC(F)(F)F)cc3cccc1c23	365.171	3.120	58.360	3.000	2.000	6.000
NCC1CCC(NCC(=O)NCC(=O)c2cccc(C(F)(F)F)c2)CC1	371.182	2.111	84.220	4.000	3.000	7.000
CC(=O)NCc1ccc2c(c1)CNC(CCc1ccccc1)C2CCN	351.231	2.860	67.150	3.000	3.000	7.000
NC(NCCNC1CCNC1c1ccc(F)c(F)c1)c1ccccc1	346.197	2.205	62.110	4.000	4.000	7.000
N#CC1=CC=CC(NCC2CNC(C(=O)NCc3cccc(F)c3)C2)C=C1	366.186	1.954	76.950	4.000	3.000	6.000
NC(Cc1ccccc1)C1CCC(CNC(=O)NCCn2ccnc2)CC1	369.253	2.559	84.970	4.000	3.000	8.000
CC1Cc2nc(CNCCCC(F)(F)F)nc3c2CNCC1C3C1CC1	368.219	3.314	49.840	4.000	2.000	6.000
CCCC1NC(=O)CC(c2cccc(F)c2)C1CC(N)CC(=O)O	336.185	2.406	92.420	3.000	3.000	7.000
CC(=O)Nc1ncc(Cc2ccc(F)cc2)cc1CNCC1CCCC1	355.206	4.050	54.020	3.000	2.000	7.000
CCN1C(=O)C(N(C)C(=O)C(Cc2cccc(F)c2)C(C)C)CCN1C	363.232	2.566	43.860	3.000	0.000	6.000
NC1C(=O)N(CCc2cccc(NC(F)(F)F)c2)CCN1CC(F)F	366.148	1.855	61.600	4.000	2.000	6.000
CC(C)(Cc1cccc(NCC(N)=O)c1)Cc1ccc2ccccc2c1	346.205	4.548	55.120	2.000	2.000	7.000
CC(C)NC(CO)C(O)CC(c1ccccc1)c1cccc(C(=O)O)c1	357.194	2.627	89.790	4.000	4.000	9.000
CCN(CC)C(CC(=S)N1CCCC1)C(=O)N1CCCC1C(=O)O	355.193	1.586	64.090	4.000	1.000	7.000
NC(CC(=O)N1CCC(F)CC1)NCC(=O)CCC1CCCCCC1	355.264	2.531	75.430	4.000	2.000	8.000
NC(Cc1ccc(F)cc1)C(N)C(=O)c1ccc(-c2ccccc2)cc1	348.164	3.573	69.110	3.000	2.000	6.000
CC1CCCC(CC(N)Cc2ccccc2)N(Cc2ccccc2)C1=O	350.236	4.164	46.330	2.000	1.000	6.000
C#CCNCC1CC(N)C(C(=O)NCC(F)(F)F)CC1Cc1ccccc1	381.203	2.100	67.150	3.000	3.000	7.000
NC(Cc1cc(F)ccc1F)NCCNc1ccc(C(F)(F)F)nc1	360.137	2.908	62.970	4.000	3.000	7.000
CC(Cc1nc2c(n1C)C(C)C(CCc1ccccc1)N2)c1ncc[nH]1	349.227	4.020	58.530	4.000	2.000	6.000
Cc1ccc(C(CC(N)Cc2ccccc2)C2CCC(N)C2)c(C)n1	337.252	3.870	64.930	3.000	2.000	6.000
CCCC(=O)N1CCN(C(C)CC(N)Cc2cc(F)ccc2F)CC1	353.228	2.558	49.570	3.000	1.000	7.000
NC(=O)c1cc(Cc2ccc(F)cc2)ccc1CNC(=O)CCC1CC1	354.174	3.322	72.190	2.000	2.000	8.000
CCC(N)CC(=O)N(C)C(=CC=C1CCCC1C)c1ccc(C#N)cc1	351.231	4.231	70.120	3.000	1.000	6.000
CC(C)C(CC1CC(N2CCCC(F)C2)CCC1C#N)NCCN	338.285	2.692	65.080	4.000	2.000	7.000
Oc1ccc(CC(O)NCCN2C=C3C(CCF)=CCC3=C(F)C2)cc1	362.181	2.956	55.730	4.000	3.000	8.000
CC(C)=CNC1CCNCC1c1cc(F)ccc1CC(N)C(F)F	341.208	2.919	50.080	3.000	3.000	6.000
CC(C)C(=O)Oc1ccc(CC(N)Cc2ccc(C3CCCC3)cc2)cc1	365.235	5.018	52.320	3.000	1.000	7.000
CCNC(=O)C1C=CN(Cc2ccc(Oc3ccc(C)cc3)cc2)CC1	350.199	4.259	41.570	3.000	1.000	6.000
N#CC(CNC(=O)C1CCC(c2cccc(F)c2)C1)Cc1ccc[nH]1	339.175	3.536	68.680	2.000	2.000	6.000
NC(Cc1ccccc1)C(N)c1cc(Nc2cccc(F)c2)ccn1	336.175	3.534	76.960	4.000	3.000	6.000
CCCN1C=C2CNC(C(=O)CCC(N)Cc3ccccc3)CN2CC1	356.258	1.746	61.600	5.000	2.000	8.000
NC1=CN=CC(NC2=C(C(=O)CCCC3CC3)CC2)=CC=C1Cl	331.145	3.664	67.480	4.000	2.000	7.000
CCCCC1=CC=C(OC)C=C2C(=NC(CN)C(CC(=O)CC)=C2C)C1	356.246	4.431	64.680	4.000	1.000	8.000
CC1C(Cc2ccc(NS)cc2Br)C(=O)N1CCCF	360.031	3.455	32.340	3.000	2.000	6.000
COC1=Cc2ccc(C(N)=O)cc2CN1C(=O)CCCCCCC(C)C	358.226	4.069	72.630	3.000	1.000	9.000
CC(C)CCCN1CCC(N(C)C(=O)Nc2cc(F)ccc2F)C(C)C1	367.244	4.575	35.580	2.000	1.000	6.000
CCCN1CC(c2ccccc2)C(c2cccc(C(N)CC)c2)=C1CN	349.252	4.276	55.280	3.000	2.000	7.000
COc1ccc(-c2cc(C3CC(CN)CC(C)(C)N3)ccc2CN)cc1	353.247	3.599	73.300	4.000	3.000	5.000
N#CC(NCCC(N)CCc1ccccc1)c1ccc(Br)cc1	371.100	3.954	61.840	3.000	2.000	8.000
NC1CC(CC(F)c2cccc(C(F)(F)F)c2)N(N)C1C(F)(F)F	359.123	3.312	55.280	3.000	2.000	3.000
NC(Cc1ccn(-c2ccccc2)c1)C(N)Cc1ccc(F)cc1F	341.170	3.195	56.970	3.000	2.000	6.000
CC#CCN(c1ccc(-c2ccc(F)cc2)cc1)C(N)C(=O)NCC(C)C	367.206	3.379	58.360	3.000	2.000	7.000
CC(C)NC(CO)CC1CCN(C(=O)CC2CCCCC2C#N)CC1	349.273	2.694	76.360	4.000	2.000	7.000
COc1ccc(CCNC(=O)C2(c3ccc(F)cc3)CCNC2)c(C)c1	356.190	2.733	50.360	3.000	2.000	6.000
