smiles	MW	LogP	TPSA	HBA	HBD	RotB
Cc1ccccc1-c1cc(NC(=O)c2cccc(Br)c2)cc2c1C(CN)CN2	435.095	5.145	67.150	3.000	3.000	4.000
O=C(CC1CCC(N2CCC(c3ccc(F)cc3)CC2)C1)Nc1ccccc1	380.226	5.203	32.340	2.000	1.000	5.000
COC(=O)C(O)c1cc(C(F)(F)F)cc2c(-c3ccccc3Cl)ccc(C)c12	408.074	5.694	46.530	3.000	1.000	3.000
Cc1c(Cl)cccc1CCn1c(C)cc2cc(C#N)ccc21	308.108	5.026	28.720	2.000	0.000	3.000
CN(C)CC(=O)NCc1cccc(-c2cc(F)cc(Cl)c2)c1	320.109	3.324	32.340	2.000	1.000	5.000
CC12CCC(C3(C#Cc4ccccc4)C=CCC3=O)C1CN(C(=O)C1CCCCC1)CC2	429.267	5.399	37.380	2.000	0.000	2.000
CC1CC(c2cccc(Cl)c2)CC1(C)c1ccc(C(=O)O)cc1	328.123	5.510	37.300	1.000	1.000	3.000
CCC1=C(c2occc2C(=O)N2CCC(F)CC2)CCCC1	305.179	4.591	33.450	2.000	0.000	3.000
COc1cc(F)ccc1C1CN(C2CCN(C(F)(F)F)CC2)C(=O)C(C)(C)C1(C)C	430.224	4.797	32.780	3.000	0.000	3.000
CC(C)=CCCCCN1Cc2c(-c3ccc4c(n3)NCCC4)cccc21	347.236	5.563	28.160	3.000	1.000	6.000
Cc1ccc2sc(Br)cc(=O)c2c1N(C)c1ccc(Br)cc1	436.908	5.863	20.310	3.000	0.000	2.000
O=C(C=CC=Cc1ccc(Cl)c(Cl)c1)NNC(=O)c1cccc2cc(Cl)c(F)cc12	462.010	5.970	58.200	2.000	2.000	4.000
CNC(Cc1ccccc1)C1=NC=C(c2cccc(Cl)c2)C1	310.124	4.356	24.390	2.000	1.000	5.000
CCC1=C(C(=O)NCc2ccccc2)Cc2cc(Cl)ccc21	311.108	4.376	29.100	1.000	1.000	4.000
Cn1c(=O)c(-c2ccccc2Br)cc2ccccc21	313.010	3.968	22.000	2.000	0.000	1.000
CCOc1ccc(N2CC3CCC(n4cccc4C)C(C)(C)C(C3)C2)cc1	366.267	5.699	17.400	3.000	0.000	4.000
Cc1cc2cc(Nc3ccc(NCCF)cc3)ccc2c(C)c1O	324.164	5.287	44.290	3.000	3.000	5.000
O=C(CC1=CNC2=CC=CCC1=C2Cl)NCC1CCCCC1	318.150	3.897	41.130	2.000	2.000	4.000
C[N+]1(C)CC(C(=O)NC2=C=CC(Nc3ccccc3)S2)C2CC1C2	342.163	2.769	41.130	3.000	2.000	4.000
COc1cc(C=C(CN2CCC2)C(C)(C)C)ccc1-c1cc[nH]c1	324.220	4.826	28.260	2.000	1.000	5.000
CN(C)CCCC(c1c[nH]c2cc(Br)c(Cl)c(Cl)c12)P(=O)(O)O	441.962	4.798	76.560	2.000	3.000	6.000
O=C1NCC2C3CNC(CCC2C(c2ccccc2)N(c2cc(F)c(F)c(F)c2)C1=O)C3	443.182	3.312	61.440	3.000	2.000	2.000
CN1CCC2(C)CN(C3CCCCCC3)CCC2c2ncccc2S1(=O)=O	391.229	3.624	53.510	4.000	0.000	1.000
O=C(Nc1cccc(Cl)c1Cl)C1CC(N2CCC(F)(F)C2)CCN1C1CCCC1	445.150	5.049	35.580	3.000	1.000	4.000
CCCNC(=O)C1=CC=C(C)C=C2N(C3CC3)C(=O)NC12c1ccc(F)cc1C(F)(F)F	449.173	4.524	61.440	2.000	2.000	5.000
CC(=O)C1CC(c2ccc(-c3cccc4ccccc34)cc2)NC(C)(C)C1	357.209	5.915	29.100	2.000	1.000	3.000
[NH]c1c(Cl)ccc(Cl)c1NCCN1CC(F)(F)CC1CN	337.080	2.988	65.090	3.000	2.000	5.000
CC1(C)C(Cl)=CC=C2CC3C4CCN(CCN3NC(=O)C1=CN2)C4	348.172	1.947	47.610	4.000	2.000	0.000
CC(C)c1c[nH]c(NC(=O)C(CC2CCNCC2)c2ccccc2Br)c1-c1ccccc1	493.173	6.680	56.920	2.000	3.000	7.000
COc1ccc(CC(=O)NC2CCCC(C(N)=O)C(Cl)C2)cc1	338.140	2.005	81.420	3.000	2.000	5.000
CN(C)c1cc(Cc2c[nH]cn2)ccc1C1CCCN(CC(=O)NC2CCCCCC2)CC1	451.331	4.475	64.260	4.000	2.000	7.000
CCC1CCc2cc(O)ccc2CC2CN(C(=O)Nc3cccc(F)c3C(F)(F)F)CCN12	465.204	5.036	55.810	3.000	2.000	2.000
CC(C)(C#N)N1CCN(C(=O)Nc2ccc(Br)cc2)C(C(F)(F)F)C1	418.062	3.832	59.370	3.000	1.000	2.000
CC1=C(CC(=O)CCC2CCCN2c2ccc(F)cc2)c2cccc(C)c21	363.200	5.787	20.310	2.000	0.000	6.000
O=C(NCc1cc(Cl)cc(Cl)c1)NC1CCCc2ccccc21	348.080	4.870	41.130	1.000	2.000	3.000
Oc1ccc2[nH]cc(CN3CCCCC3)c2c1Sc1ccccc1	338.145	5.011	39.260	3.000	2.000	4.000
COc1cc2nnc(C(F)(F)F)nc2cc1-c1ccc(Br)cc1	382.988	4.482	47.900	4.000	0.000	2.000
BrC1=NC2=CC=CC(CC3CCN(C4CCCC4)CC3)C2c2ncccc21	425.147	5.435	28.490	3.000	0.000	3.000
O=C1CC2CC(CCNCc3ccc(Cl)cc3)(c3ccccc3)C2C1	353.155	4.757	29.100	2.000	1.000	6.000
CCC1=C(Cc2ccc(C)c(C)c2)C(=O)NCC1(C)CC(=O)CF	331.195	3.617	46.170	2.000	1.000	6.000
CN1C=C(c2cnccc2NCCCCN2CCCC(C)(C)CC2)CC1	356.294	4.462	31.400	4.000	1.000	7.000
Cc1ccccc1SC1=NC(=O)N2c3ccc(Cl)cc3C(C)(C)CC2C1	384.106	6.219	32.670	2.000	0.000	1.000
CN(C1CCCCC1)C1CCN(C2=CC(=O)c3c2cc(Cl)c(Cl)c3Cl)C1=O	426.067	5.049	40.620	3.000	0.000	3.000
CN1CCN(C(=O)c2ccc(-c3ccc(F)cc3)cc2C2CCC2)CC1	352.195	4.148	23.550	2.000	0.000	3.000
CC1=C(c2ccc3c(c2)CCN3)C(Nc2ncc[nH]2)=C1C1CCCC1	332.200	4.721	52.740	3.000	3.000	4.000
Nc1cc(C(F)(F)F)ncc1CN1CCCCC1Cc1ccccc1	349.177	4.280	42.150	3.000	1.000	4.000
CC(C)C(=Cc1ccc(C(F)(F)F)cc1)C(=O)NCC1CC1	311.150	4.271	29.100	1.000	1.000	5.000
O=C1Cc2ccccc2C2CCCN2C(C(=O)Nc2ccccc2)C1	334.168	3.346	49.410	3.000	1.000	2.000
O=C(NCc1ccc(Cl)c(Br)c1)C1=C(Cl)C(F)(F)C(=O)C(O)=C1	424.903	3.872	66.400	3.000	2.000	3.000
Cc1cccc(O)c1C1(CCN(C)Cc2ccncc2)CCC1Cl	344.166	4.257	36.360	3.000	1.000	6.000
CCC1Cc2c1ccc1c2N(CCCN(C)C)Cc2ccncc2-1	321.220	4.070	19.370	3.000	0.000	5.000
CC1(c2ccc(N)c(Cl)c2)CCN(C2CCC(F)CC2)CC1	324.177	4.556	29.260	2.000	1.000	2.000
CN1CCC(c2ccc(CNc3ccc4c(c3)C(C(F)F)CC4)cc2)CC1	370.222	5.403	15.270	2.000	1.000	5.000
Cc1cccc2c1CC(NC(=O)CC1CCCC(N)C1)CC2	300.220	2.876	55.120	2.000	2.000	3.000
Nc1cccc(N2CCC(C(=O)Nc3ccc(F)c(F)c3)CC2)c1	331.150	3.402	58.360	3.000	2.000	3.000
O=C(CCc1c[nH]c(-c2cccc(Cl)c2)c1)Nc1c(Cl)ccc(F)c1Nc1ccccc1	467.097	7.443	56.920	2.000	3.000	7.000
CCCCC(=O)NNC1CC(C)(N)CC2(C)CCCC2(C)C1	309.278	3.264	67.150	3.000	3.000	5.000
N#Cc1ccc(-c2cccc(C(=O)NCCc3ccc(F)cc3)c2)cc1	344.132	4.337	52.890	2.000	1.000	5.000
COc1cc(-c2c[nH]c3cc(Cl)ccc23)ccc1C1CCN(C(=O)N2CCC(F)C2)C1=O	455.141	4.977	65.640	3.000	1.000	3.000
CC1CN(C(Cl)(Cl)c2ccccc2Br)CCN1C1=CC=NC1=O	414.985	3.538	35.910	3.000	0.000	3.000
Cc1cc(C2CCN(C(=O)Nc3ccc(F)cc3)CC3(CC3)C2)n[nH]1	342.186	4.049	61.020	2.000	2.000	2.000
Cc1cncc(-c2ccc3c(c2)N2CCN(C(=O)C=Cc4ccc(F)c(F)c4)CC2C3)c1	431.181	4.622	36.440	3.000	0.000	3.000
Fc1cnc(-c2ccccc2OCc2ccccc2)c(F)c1	297.097	4.606	22.120	2.000	0.000	4.000
CCCCc1nc(Nc2cccc(C(F)(F)F)c2Cl)n[nH]1	318.086	4.563	53.600	3.000	2.000	5.000
O=C(O)C1CCCC(c2ccccc2)C1CCc1ccccc1	308.178	4.904	37.300	1.000	1.000	5.000
Cc1ccc2c(S(=O)(=O)c3cc(Br)ccc3C)cccc2c1	373.998	5.052	34.140	2.000	0.000	2.000
CC1(C)CCCN=C1C1=C(c2cc(F)ccc2F)C2CCCNC12	330.191	4.361	24.390	2.000	1.000	2.000
CC1(C2CC(c3ccc(O)cc3Cl)c3ncccc32)CCC(C(F)(F)F)CC1	409.142	6.819	33.120	2.000	1.000	2.000
O=C(C=Cc1cccc(CCC(=O)Nc2ccccc2Cl)c1)NC1CCC(F)(F)CC1	446.157	5.619	58.200	2.000	2.000	7.000
CC(C)C1(NC(=O)C(CC2CCCCC(C)(N)C2)c2ccc(Cl)cc2)CCCCC1	432.291	6.587	55.120	2.000	2.000	6.000
NC(Cc1cccc(F)c1Cl)CC(C(=O)C1CC1)c1ccccc1	345.130	4.502	43.090	2.000	1.000	7.000
CCc1n[nH]c2cccc(C(=O)NCC3CCCCC3c3ccccc3)c12	361.215	4.829	57.780	2.000	2.000	5.000
CCC1=C(C(C)C)NC(NC(=O)NC2CC3CCN(Cc4ccccc4)CC3C2)C1C(C)C	452.352	5.108	56.400	3.000	3.000	7.000
CCNC(=O)C1(c2ccccc2)NC(=O)C12CCN(Cc1cccc(-c3cccc(F)c3)c1)CC2	471.232	4.236	61.440	3.000	2.000	6.000
CC(C)C(=O)Nc1ccc2c(c1)CN(c1ccc(N)cc1)N2CC1CC1	350.211	4.015	61.600	4.000	2.000	5.000
COc1ccc(-c2ccc(-c3ccnc(Br)c3)cc2)cc1OC	369.036	5.195	31.350	3.000	0.000	4.000
CC1=CC(O)=CC2=C=CC2=C1CNCC1=CNC(=C2CCNCC2)C1	335.200	2.884	56.320	4.000	4.000	4.000
C[SH]1(=O)C=C(C(=O)N2CCC(c3ccccc3)CC2c2ccc(Cl)cc2)CC1	415.137	4.721	37.380	2.000	1.000	3.000
NS(=O)(=Cc1ccc(-c2ccccc2)cc1Cl)C(F)F	315.030	3.538	43.090	1.000	1.000	3.000
CN1Cc2ccc(CN3CC(Cc4ccccc4)NC3=O)cc2C1	321.184	2.769	35.580	2.000	1.000	4.000
CC1(C)CC2CC(c3ccc(O)cc3)CC1CCC2CNc1cccnc1	364.251	5.835	45.150	3.000	2.000	4.000
O=C1NC(c2ccccc2)C12CCN(Cc1cccc(O)c1)CC2	322.168	2.846	52.570	3.000	2.000	3.000
O=C(NC1CNCCC1Cc1ccccc1F)c1ccc(Cl)cc1	346.125	3.430	41.130	2.000	2.000	4.000
O=C(Nc1cccnc1Nc1ccccc1)c1ccc(F)c(F)c1	325.103	4.356	54.020	3.000	2.000	4.000
CCc1ccc(NCC2Cc3ccccc3CN2CC(F)(F)F)cc1	348.181	4.650	15.270	2.000	1.000	5.000
CC1=CC=C2CC3CN(C(=O)Cc4ccc(F)c(F)c4)CCN3C(=C1)C=C2C(F)(F)F	436.157	4.683	23.550	2.000	0.000	2.000
N#CC1CCN2CC(NC(N)CCCc3ccc(Cl)cc3)C1C2	332.177	2.381	65.080	4.000	2.000	6.000
CCOCC1CN(C)CC2(C)CN(C(=O)NCc3cc(F)c(F)c(F)c3F)CCN1C2	446.230	2.427	48.050	4.000	1.000	5.000
FC1CCN(CCNc2ccc(-c3nccc4ccccc34)cc2)CC1	349.195	4.748	28.160	3.000	1.000	5.000
Cc1ccc(-c2cnccc2CN(C)C)cc1-c1cccc(F)c1	320.169	4.925	16.130	2.000	0.000	4.000
Cn1c(Cl)c(Cl)c(CNCC2CCCC2)c1-c1ccccc1	336.116	5.279	16.960	2.000	1.000	5.000
NC1=C(c2ccc(CNCc3ccc(Cl)cc3)cc2)CCCC1	326.155	4.874	38.050	2.000	2.000	5.000
CN1CCC(Nc2ccccc2)N(C(=O)N2CCC(CN3CCC(F)(F)CC3C(F)(F)F)CC2)CC1	517.284	4.556	42.060	4.000	1.000	4.000
C=CC(C)C1=C(C(=O)NC(C)(C)C)Nc2ccccc2N1C	299.200	3.497	44.370	3.000	2.000	3.000
COC1=CC(C)(C)c2cc(C(=O)N3CCNCC3)c(-c3ccc(Cl)cc3Cl)c(F)c2N1	463.123	5.036	53.600	4.000	2.000	3.000
N#Cc1ccc(C=Cc2ccc(NC(=O)C3CCCC3)cc2)cc1F	334.148	4.996	52.890	2.000	1.000	4.000
CCOC1=CC=CC(NC(=O)c2ccccc2C(F)(F)F)C=C1Cl	357.074	4.417	38.330	2.000	1.000	4.000
COC12C=C3C(Br)=C(Br)N3C(CC3CCCC3)C1CCC2	415.015	5.293	12.470	2.000	0.000	3.000
CCCc1cc2nc3c(c(F)c2[nH]1)CCCC(C)(C)CC3	288.200	4.950	28.680	1.000	1.000	2.000
COc1cc(C(C)c2c[nH]c3c(N)nc(Br)cc23)c(CC(C)(C)C)cc1Cl	449.087	6.310	63.930	3.000	2.000	4.000
COc1ccccc1N(CCCl)CN1CCC(F)(F)CC1	318.131	3.429	15.710	3.000	0.000	6.000
CCC1=C(C(=O)O)C2=CC=CC(N3CCn4c(-c5ccc(Cl)cc5)ccc43)C1C2	406.145	5.304	45.470	3.000	1.000	4.000
CCC1=C2N=CC=C(C=C1OC)Cc1cc(F)ccc1CCN2	312.164	3.677	33.620	3.000	1.000	2.000
CC(=O)N1N=C2C(=Nc3cc(Cl)c(Cl)cc32)C2CCCCC2(C)C1C1CC1	403.122	5.621	45.030	3.000	0.000	1.000
COC1CC2CCN(C=C3C=C(N4CCC(C(F)(F)F)CC4)CCN32)C(=O)NC(C)(C)C1	456.271	4.063	48.050	4.000	1.000	2.000
CCCn1cc2c(c1)C1(CNCCN1CC)c1ccc(Cl)cc1S2	361.138	4.185	20.200	4.000	1.000	3.000
O=C1CC(C(=O)O)C1=CC=C1CCN(Cc2cc(F)cc(F)c2)CC1	347.133	3.087	57.610	3.000	1.000	4.000
CN(CNc1ccc(Cl)cc1Cl)C1CCN(C2CCC2)CC1	341.143	4.312	18.510	3.000	1.000	5.000
N#Cc1ccc2c(c1)C=C(C(=O)CCC(=O)N1CCCCC1)CC2	322.168	3.250	61.170	3.000	0.000	4.000
CC1=C(c2ccccc2)S(=O)(=O)NC1c1cccc(Cl)c1CC1CC1	373.090	4.698	46.170	2.000	1.000	4.000
CC(C)(C)c1ccc(Cc2ccc(OCc3ccc(Cl)cc3)nc2)cc1	365.155	6.202	22.120	2.000	0.000	5.000
COc1cc(F)ccc1C1=C(C(=O)N2CCN(C)CC2)C(=O)NCC1(C)C(C)(C)CC(C)C	459.290	3.570	61.880	4.000	1.000	6.000
COCc1ccc(Cl)cc1S(=O)(=O)c1ccccc1	296.027	3.319	43.370	3.000	0.000	4.000
C=CCC1=CC=C(C#Cc2ccc(C#N)cc2-c2ccc3c(c2)OCC(F)(F)S3)C1	417.100	6.487	33.020	3.000	0.000	3.000
OC1CC(O)c2cc(-c3ccccc3C3CCCCC3)ccc21	308.178	4.872	40.460	2.000	2.000	2.000
CC(C)(C)NC(=O)N1CCC2CCC(C1)C2CCC(N)CC(F)F	345.259	3.605	58.360	2.000	2.000	5.000
CCOc1cc(-c2cc(F)c(F)cc2F)cc2c1CCNC2C(C)C	349.165	5.012	21.260	2.000	1.000	4.000
CC1=C2CC(C2)N(CCNC(=O)c2cc3cc(F)ccc3[nH]2)C=C1	325.159	3.345	48.130	2.000	2.000	4.000
CC1(C)CCc2ccc(Cc3cc(F)n(-c4cc(F)c(F)c(F)c4)c(=O)c3)cc2O1	417.135	5.088	31.230	3.000	0.000	3.000
Cn1cc2c([nH]c3ccc(Cl)cc32)c1CC(=O)NC1CCCC1	329.129	3.914	49.820	2.000	2.000	3.000
CC(O)CC1=C(Cn2ccnc2)Nc2cc1ccc2-c1ccccc1	331.168	4.158	50.080	4.000	2.000	5.000
N=C(N)c1ccccc1-c1ccccc1CN1CCC(F)(F)CC1	329.170	3.869	53.110	2.000	2.000	4.000
Cc1ccc(Br)cc1C(=O)NCC(=O)NC1CC1	310.032	1.766	58.200	2.000	2.000	4.000
CCC1CC(NC(=O)Nc2ccccc2)N2C(=O)C3(CCC(C)(C)CC3(C)C)CCC12C	439.320	6.168	61.440	2.000	2.000	3.000
Cc1cc(-c2nc(C3CC(F)CC3CNCCF)c[nH]2)c[nH]1	308.181	3.104	56.500	2.000	3.000	6.000
C=C(C)Cc1c[nH]c(=O)cc1Nc1c(C)[nH]c2cc(I)ccc12	419.049	4.631	60.680	2.000	3.000	4.000
O=C(c1ccccc1C(F)(F)F)C1CCc2ccccc2C1	304.107	4.693	17.070	1.000	0.000	2.000
Brc1ccc(CN2CCC23CCN(Cc2cccc(Br)c2)C3)cc1	448.015	5.062	6.480	2.000	0.000	4.000
CN1CCC(CNC(=O)c2ccc(F)c(F)c2)(N2Cc3cc(C(F)(F)F)ccc3N2C)C1	454.179	3.655	38.820	4.000	1.000	4.000
CCCC(=O)N1CCN(c2ccc3c(c2)C=C(OC)CN3)CC1	315.195	2.548	44.810	4.000	1.000	4.000
O=C1CCN(C23CC4CC(CC(C4)C2)C3)N=C1C(F)(F)Cl	316.115	3.418	32.670	3.000	0.000	2.000
CCC1C(C)=CC=C2C=c3[nH]nc(C4CCCCC4)c3=C21	280.194	3.315	28.680	1.000	1.000	2.000
CC(c1cc(Br)n(C2CCN(c3ncccn3)CC2)c1)c1cccc(F)c1F	446.092	5.312	33.950	4.000	0.000	4.000
CCN1CCCc2ccc(NC(=O)C3CCCCN3C(=O)C(C)C)cc21	357.242	3.435	52.650	3.000	1.000	4.000
CN(C)C(=O)c1ccc(C(=O)Nc2ccc3ccccc3c2)cc1	318.137	3.794	49.410	2.000	1.000	3.000
CC(C)C1CN(C)c2cc(N(C#N)C3CCCCN(C4CCC(F)(F)CC4)C3)ccc21	430.291	5.596	33.510	4.000	0.000	4.000
c1ccc(CNc2cc3ccccc3c(C3CCCCC3)n2)cc1	316.194	5.895	24.920	2.000	1.000	4.000
CC1C(C(N)=O)CCC2CC3C1C(=O)NCCC31CCCCC21C	332.246	2.857	72.190	2.000	2.000	1.000
CC1=C(C2CCNCC2)N(C(=O)Nc2ccc(F)cc2)C2CCN1CC2	358.217	3.369	47.610	3.000	2.000	2.000
Cc1cnc(CC(C)N(C)C(=O)N(C)c2ccccc2)c(C)c1	311.200	3.818	36.440	2.000	0.000	4.000
COC12CCC3CC(CC1)N(C)C(=O)N1CCC(Br)(c4ccccc4)C1=C3C2	444.141	5.040	32.780	2.000	0.000	2.000
N#CCC1CC2C(=CN2c2ccccc2Cl)N(C2CCc3cc(F)c(F)cc32)C1	411.131	5.571	30.270	3.000	0.000	3.000
CC1=CN=C(CCC2CCN(C3CCCCC3)CC2)Nc2ccccc21	351.267	5.696	27.630	3.000	1.000	4.000
CCC(=O)NCCC1(C)CCC2(C)C(=Cc3c2c(=O)[nH]c2cc(F)c(F)cc32)CCN1C	443.238	4.252	65.200	3.000	2.000	4.000
CCC1=CC(CC)=C2NC=C(NC3CC4CC(NC(=O)C5CCCCC5)CC4C3)C2CC1	437.341	5.685	53.160	3.000	3.000	6.000
NC(=O)C1=CC(c2ccc3sc(Br)cc3c2)=C[SH]1Br	416.849	4.699	43.090	2.000	2.000	2.000
Cc1ccccc1C(C(=O)N1CCN(C(=N)N)CC1)C1CCCCC1	342.242	2.697	73.420	2.000	2.000	3.000
CCN(C=NC(=O)c1ccc([SH](N)(=O)Br)cc1)CC	347.030	1.756	75.760	2.000	2.000	5.000
Cc1cc(C(F)(F)F)ccc1N1CCC2=C(c3cccc(CC(F)(F)F)c3)N(C)C2(N)C1	455.180	5.340	32.500	3.000	1.000	3.000
CCCN1Sc2c(ccc(-c3cnc4ccccc4c3)c2Br)C1C	398.045	6.458	16.130	3.000	0.000	3.000
CC(C)NC(=O)Cc1ccc(S(=O)(=O)N2CCCCC2)cc1	324.151	1.928	66.480	3.000	1.000	5.000
NC(=O)c1c(-c2ccccc2)cccc1-c1ccc(NC(F)F)cc1	338.123	4.754	55.120	2.000	2.000	5.000
CCC1N(C)C(c2c(C)cc(O)cc2CCc2ccccc2)=CC1(C)C	349.241	5.577	23.470	2.000	1.000	5.000
O=C1CC(c2c[nH]c3ccccc23)NC1=Cc1c(F)cccc1F	324.107	4.091	44.890	2.000	2.000	2.000
Cc1cccc(NCC2CCCN(C(=O)CC(C)(C)C)C2)c1-c1ccccc1	378.267	5.749	32.340	2.000	1.000	5.000
CCOC(=O)c1ccc(C2CCN(CCC3CCCCC3)CC2)cc1	343.251	5.013	29.540	3.000	0.000	6.000
CCOC(=O)N1CC(C)(C)NCC2(c3ccc(Br)c(Cl)c3)CCCC12	428.087	4.733	41.570	3.000	1.000	2.000
COc1ccc(C2(C(=O)NCC3CCCCC3)CN(C)C2(C)C)cc1	344.246	3.354	41.570	3.000	1.000	5.000
CCCC1=Nc2nc(Br)ccc2C2CCCC(C1)C2	320.089	5.394	25.250	2.000	0.000	2.000
Cc1c(O)cccc1NCC1c2ccccc2CC1C(F)(F)F	321.134	4.631	32.260	2.000	2.000	3.000
NC1CC(C(=O)NCc2ccccc2)CCC1c1ccccc1Cl	342.150	3.867	55.120	2.000	2.000	4.000
CN(C)Cc1ccccc1CC(=O)Nc1ccc2ccc(C(F)(F)F)cc2c1	386.161	5.101	32.340	2.000	1.000	5.000
COc1cc(C#CCN2CCN(c3cccc(F)c3)CC2)ccc1C	338.179	3.316	15.710	3.000	0.000	3.000
CC1(C)C=c2nc(N3CCC(C4CC4)CC3c3ccccc3)[nH]c2=C1	333.220	3.378	31.920	2.000	1.000	3.000
CC1(C)NCCN(C2CC3CC3(CCNCCC(F)(F)F)C2)N1	334.234	2.233	39.330	4.000	3.000	6.000
COc1cc(CC2CCCNC2=O)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1C	420.166	4.343	67.430	3.000	2.000	5.000
CC1CN(C2=CC=CC(NC(=O)Nc3cccc(Cl)c3)C2)CC1CO	361.156	3.234	64.600	3.000	3.000	4.000
CCc1ccc2c(c1)N1CCC(C)(C)CC1C2CCc1ccc(-c2ccc(F)c(F)c2)cn1	446.253	7.314	16.130	2.000	0.000	5.000
O=C(O)CCC(=O)NC1=CC(c2ccc(Cl)cc2)=C1CC1CC1	331.098	3.772	66.400	2.000	2.000	7.000
C[N+]1(CCc2ccc(CN3CCC3)cc2)CNc2c(F)ccc(F)c2N1	359.204	3.570	27.300	3.000	2.000	5.000
CCCC12CCN(CC3CCC(O)C3)CC1CC2c1ccc(Cl)cc1	361.217	5.097	23.470	2.000	1.000	5.000
Cc1c(Br)cccc1CN(C)c1nc2ccccc2n1-c1cccnc1	406.079	5.128	33.950	4.000	0.000	4.000
COCc1cnccc1NC(=O)C1CCC2CNCCC1(C)C2=C(F)C(F)(F)F	415.188	3.978	63.250	4.000	2.000	4.000
CC1(C)C=CC(C2=CN=C(NCCCCC3CCCC3)C2)=C(N)C1	327.267	4.822	50.410	3.000	2.000	6.000
OC1CCCC(Nc2ccc(N3CCC(C(F)F)CC3)cc2)CC1	338.217	4.274	35.500	3.000	2.000	4.000
O=C(CC(=O)N1SC=C2C=C(C1=O)c1ccccc1-c1ccccc12)C1CCCC1	415.124	5.258	54.450	4.000	0.000	3.000
CN(C)c1nc(-c2cc(Cl)cc(Cl)c2)ccc1C1CCNCC1	349.111	4.588	28.160	3.000	1.000	3.000
Fc1ccc2nccn(c1F)CCC2C1CC2CCCCC1C2	318.191	4.989	17.820	2.000	0.000	1.000
CC(C)=CCSc1cn(C)c2cc(Br)ccc12	309.019	4.999	4.930	2.000	0.000	3.000
COc1ccccc1N1CCN(C(C)=Cc2ccc3ccccc3c2)SC1=S	406.117	5.965	15.710	4.000	0.000	4.000
CC(=NNC1=NNc2c(F)ccc1c2C)c1ccccc1	282.128	3.235	48.780	4.000	2.000	2.000
CCN(CCCC1CCC2CCCCN21)CCN1CC=C(C#N)CC1	344.294	3.261	33.510	4.000	0.000	8.000
CCCc1c(S(=O)(=O)Nc2c[nH]c3ccc(Br)cc23)cc(C)c(Cl)c1C	454.012	5.954	61.960	2.000	2.000	5.000
Nc1ccc2nccc(NC(=O)C(Br)(c3cccc(Cl)c3)C(F)(F)F)c2c1	456.980	5.262	68.010	3.000	2.000	3.000
N=C1C=CC2=CC=C(CCCCCN(Cc3ccccc3)C2)NC1=O	335.200	3.579	56.190	3.000	2.000	2.000
CC(C)(C)CCc1ccccc1C1CCN(C2CC(O)CC2C#N)C1	340.251	4.118	47.260	3.000	1.000	4.000
CC1Cc2c(cccc2-c2cccc(C(F)(F)F)c2)N=C1C(N)=O	332.114	4.122	55.450	2.000	1.000	2.000
O=C1CN(c2ccccc2)CC1CC(Br)c1ccccc1	343.057	4.218	20.310	2.000	0.000	4.000
CC1=Cc2cc(nc3c2=C(Br)N=CS3)=C(Cl)C=C1c1ccccc1	413.959	4.524	25.250	3.000	0.000	1.000
CC1CC(c2ccc(Cl)c(Cl)c2)N(C2CCN(C(=O)c3ccccc3Cl)CC2)C1	450.103	6.335	23.550	2.000	0.000	3.000
COC(=O)C1=CC=C(C2NC(=O)N(C3CCNCC3)c3cc(Cl)c(Cl)cc32)CC1	435.112	4.136	70.670	4.000	2.000	3.000
NCc1n[nH]c(C(F)(F)F)c1CN1CC(F)(F)CC(F)(F)C1	334.103	2.364	57.940	3.000	2.000	3.000
O=C1CCc2cc(Nc3ccccc3)ccc2N1C(=O)NCC1CC1	335.163	3.829	61.440	3.000	2.000	4.000
CC(=O)NCC(C(C)=O)c1ccc(-c2ccc(-c3ccccc3)cc2)[nH]1	346.168	4.157	61.960	2.000	2.000	6.000
CC1(C)OC(C(=O)c2cccc(Br)c2)CC1C1CC1	322.057	4.226	26.300	2.000	0.000	3.000
Cc1ccc2cc(C3OCOC3c3ccc(Br)cc3)c(C)nc2c1C	397.068	5.709	31.350	3.000	0.000	2.000
Nc1ccc2c(c1)C(=O)C1(CCN(CCc3ccc(F)cc3)CC1)N2	339.175	3.093	58.360	4.000	2.000	3.000
Cc1ccc(NC(C)CC2C=C(Cl)C3(CCC(N)Cc4ccccc4C3)CC2)nc1C	437.260	6.314	50.940	3.000	2.000	4.000
CCN1C=C(C)C(C2=NNC(C(C)(C)c3ccc(F)cc3)C2)CC1	329.227	4.067	27.630	3.000	1.000	4.000
Cc1ccc(CC2=NC(NC(=O)CCc3cccc(F)c3)CCC2)cc1	352.195	4.377	41.460	2.000	1.000	6.000
Cc1cccc(C2C=CC=C(NC(=O)c3cnn(C)c3C)C2)c1	307.168	3.394	46.920	3.000	1.000	3.000
COC(=O)c1cc(C#CCCN2CCCC2)cc(Cl)c1Cl	325.064	3.617	29.540	3.000	0.000	3.000
CC1CC(c2ccc(CC3(C)CCN(CC(=O)O)CC3)cc2)=CN1C	342.231	3.481	43.780	3.000	1.000	5.000
CN1C(=O)c2[nH]c(-c3ccc(F)cc3)cc2N2CCC(N)CC1CC2	342.186	2.593	65.360	3.000	2.000	1.000
